text,label,source
"""@USER: @USER cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",OFFENSIVE,davidson
"""@USER: @USER ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""😳😳😳😳😳",OFFENSIVE,davidson
"""@USER: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",OFFENSIVE,davidson
"""@USER My pussy still fresh"" <----- something stank girls say.",OFFENSIVE,davidson
"""@USER: Ass slapping is one the greatest things. Haha. 😏"" I slapped a girl on the ass. . She got mad I aint get pussy for a week",OFFENSIVE,davidson
"""@USER: @USER @USER yeah Texans are so much better you fucking retard"" I see that you're mad about this.",OFFENSIVE,davidson
"""@USER: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&milds out here",OFFENSIVE,davidson
"""@USER: There's a lane some bitches need to stay in 😎"" the left n get right the fuck outta our face 😭💁😘",OFFENSIVE,davidson
"""@USER: I hate when boys deny that they have bitches 👐😩"" smh",OFFENSIVE,davidson
"""@USER: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",OFFENSIVE,davidson
"""@USER: Im a boss ass bitch"" ...that needs to sit in a corner",OFFENSIVE,davidson
"""@USER: He's a hoe , I can't""",OFFENSIVE,davidson
"""@USER: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend 🚙💨💨""oooh shit bitches betta stay out da streets",OFFENSIVE,davidson
"""@USER: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. 😴""",OFFENSIVE,davidson
"""@USER: why do my friends hate me"" because you a ratchet hoe..",OFFENSIVE,davidson
"""@USER: No love for these fuck niggas"" hoes*",OFFENSIVE,davidson
"""@USER: Hot meat URL sexy as fuck scally lad. I would love to meet him and his trainers.",OFFENSIVE,davidson
"""@USER: Sniff URL perved up scally lad. fuck yeah.",OFFENSIVE,davidson
"""@USER: These bitches love Sosa""",OFFENSIVE,davidson
"""@USER: “@USER: I legit watched it for about 30 or 40 seconds 😑”SO DID I WTF"" prob cause were retarded smh",OFFENSIVE,davidson
"""@USER: What should I name my cat, ideas?"" Mr pussy",OFFENSIVE,davidson
"""@USER: URL woof woof. Sexy thug boy scally.",OFFENSIVE,davidson
"""@USER: @USER u see the damn phone ringing? 😣😒😞"" when you married bitches makes demands!!!! You haven't called me",OFFENSIVE,davidson
"""@USER: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe",OFFENSIVE,davidson
"""@USER: 10 sex positions URL URL this what u call fucking the soul outta bitch 😭",OFFENSIVE,davidson
"""@USER: @USER is bored supposed to be cute, you faggot?"" Sometimes",HATE,davidson
"""@USER: One mans trash 🚮 is another mans treasure 🏆""",SAFE,davidson
"""@USER: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype",OFFENSIVE,davidson
"""@USER: @USER lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",HATE,davidson
"""@USER: god teeth , gold chain white bitches , cocaine""",OFFENSIVE,davidson
"""@USER: Its me hoe, its me hoe💁"" shhhhh",OFFENSIVE,davidson
"""@USER: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe.",OFFENSIVE,davidson
"""@USER: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie",OFFENSIVE,davidson
"""@USER: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone 🔥🔥🔥"" ON. MY. SOUL!",OFFENSIVE,davidson
"""@USER: Ashley Young has tried to deny that bird s*** landed in his mouth ---> URL URL hahaha",SAFE,davidson
"""@USER: @USER yall both gimped up??"" Ain't tht a bitch huh lol",OFFENSIVE,davidson
"""@USER: ""@USER: Take me for a ride 😍💋 URL woof woof",SAFE,davidson
"""@USER: oh my god I love Victoria Mitchell"" all my bitches love me",OFFENSIVE,davidson
"""@USER: That long distance shit wack I knew the bitch was cheating""- uh oh",OFFENSIVE,davidson
"""@USER: HE'S DOING IT RIGHT 😍👸💞 URL no bitches smh",OFFENSIVE,davidson
"""@USER: they BAN dat pussy for life & he gotta pay 2.5 millon dollar fine""",OFFENSIVE,davidson
"""@USER: Roses are red and violets are blue and niggers are black, you know that's true."" @USER",OFFENSIVE,davidson
"""@USER: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @USER",SAFE,davidson
"""@USER: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded",OFFENSIVE,davidson
"""@USER: a video an entire media will likely mock. URL i am such a crybaby",SAFE,davidson
"""@USER: @USER @USER I'm not even shy stfu"" kikis mom: Hi angelique Angelique: Smiles *Dips cracker in soup*",OFFENSIVE,davidson
"""@USER: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" 😂😂😂😂",OFFENSIVE,davidson
"""@USER: Karma is a bitch #Damn #GodProtectsHisAngels 🙌"" *sips tea*",OFFENSIVE,davidson
"""@USER: Fuckin hot gym pussy URL fuck yeah",OFFENSIVE,davidson
"""@USER: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport URL",SAFE,davidson
"""@USER: You can call me Fireman cause I turn the hoes on.""",OFFENSIVE,davidson
"""@USER: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",OFFENSIVE,davidson
"""@USER: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",OFFENSIVE,davidson
"""@USER: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",OFFENSIVE,davidson
"""@USER: tweety bird tho 😂😂😂😂URL",SAFE,davidson
"""@USER: my pussy sweet like watermelon URL Thotermelon",OFFENSIVE,davidson
"""@USER: When twitter rappers dm me their trash links URL",SAFE,davidson
"""@USER: loud bitches annoy me""",OFFENSIVE,davidson
"""@USER: Eventually every bitch turns into that hoe."" # Truuu",OFFENSIVE,davidson
"""@USER: ""@USER: ""@USER: I swear if oomf try talking to me tomorrow.."" @"" @USER"" pussy",OFFENSIVE,davidson
"""@USER: You bitches be pretending to be TF crazy.."" You ain't never lied...",OFFENSIVE,davidson
"""@USER: @USER k bye hoe"" um bye ..",OFFENSIVE,davidson
"""@USER: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",HATE,davidson
"""@USER: ima keep on giving these pussy ass niggas ah reason to hate !""",OFFENSIVE,davidson
"""@USER: Photo: URL he is in sole heaven",SAFE,davidson
"""@USER: Stacey Dash won 💦 URL baddest bitch evaaaa",HATE,davidson
"""@USER: Side bitch Sunday 😂😂😂"" 😂😂😂",OFFENSIVE,davidson
"""@USER: Facts what baldheaded bitch made this shit. 👊👊😫😒 URL Lmao 😩😂",OFFENSIVE,davidson
"""@USER: Fuck wit us and then we tweakin hoe"" shmurda!",OFFENSIVE,davidson
"""@USER: We actin like it's the 7th day @USER URL 👻spook",SAFE,davidson
"""@USER: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",OFFENSIVE,davidson
"""@USER: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex URL love me some kinky scallies",OFFENSIVE,davidson
"""@USER: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",OFFENSIVE,davidson
"""@USER: I can turn yo bitch into a eaterrrrrrrrr""",OFFENSIVE,davidson
"""@USER: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",OFFENSIVE,davidson
"""@USER: “@USER: Aye yall ima tryout for the bowling team frfr” tryouts passed tho"" no theres two more retard",OFFENSIVE,davidson
"""@USER: Now u got what u want bitch ! Enjoy it URL now this is a crazy party I would love to attend.",OFFENSIVE,davidson
"""@USER: colored contacts in your eyes? blinders on mine. cause i can't see you at all."" Lmao",SAFE,davidson
"""@USER: Facts ""@USER: Only the dudes with hoes say they don't got hoes”"" @USER",OFFENSIVE,davidson
"""@USER: I'm rea start smacking bitches period !"" Bluffin at its best",OFFENSIVE,davidson
"""@USER: Lifes a bitch, and then you die Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",OFFENSIVE,davidson
"""@USER: One of us is on drugs, and its me but you're still wrong 😂 @USER"" hahahahahahah im a bitch sometimes (:",OFFENSIVE,davidson
"""@USER: I'm feeling pretty fuckin ghetto"" Smh",OFFENSIVE,davidson
"""@USER: ""@USER: ""@USER: ""@USER: @USER swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",SAFE,davidson
"""@USER: This is a true ride or die bitch 💯 URL what the fuck hahahahah",OFFENSIVE,davidson
"""@USER: H.G.Wells and Charlie Chaplin URL #History #Photography",SAFE,davidson
"""@USER: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",OFFENSIVE,davidson
"""@USER: @USER I'm about to cool faggot chill"" tf is cool nigga",OFFENSIVE,davidson
"""@USER: @USER I'm so sure bitch"" frfr tf",OFFENSIVE,davidson
"""@USER: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",OFFENSIVE,davidson
"""@USER: Got a couple bitches saying they know me But I’ma let the money talk for me 😎👌"" AND I'M LIKE... #WWYD",OFFENSIVE,davidson
"""@USER: Grudges are for weirdos""and bitches",OFFENSIVE,davidson
"""@USER: I told Mariam to but cigarettes for her birthday"" You also called me trash rn",SAFE,davidson
"""@USER: @USER brownies tonight"" what kind?!?!",SAFE,davidson
"""@USER: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",OFFENSIVE,davidson
"""@USER: Ummmmmm okay URL you got hoes from left to right 😂😂 do yah thang!",OFFENSIVE,davidson
"""@USER: using y=mx+b to find the slope of that ass""",OFFENSIVE,davidson
"""@USER: Fit lads! Nice gear! URL these scally lads n trainers would get it",SAFE,davidson
"""@USER: Hell yeah bro! URL fuck yeah sexy scally lad in hot gear",OFFENSIVE,davidson
"""@USER: Helping out a mate!! URL I love scally play. Fuck yeah",OFFENSIVE,davidson
"""@USER: Lads being Lads! URL fuck yeah. I love scally lad action. Hot trainers too.",OFFENSIVE,davidson
"""@USER: Next year bitches is gonna be like you gotta promise you won't expose me 😂😂😭""",OFFENSIVE,davidson
"""@USER: “@USER: So hot!! RT @USER: Lick it, bitch URL fuck yeah. Eat that trainer u dirty fucker",OFFENSIVE,davidson
"""@USER: “@USER: Y'all think celebrity pussy different from the locals? 😂” yeah Meghan goods is""",OFFENSIVE,davidson
"""@USER: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" 😂"" lmaoo",SAFE,davidson
"""@USER: Need these sox URL fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",OFFENSIVE,davidson
"""@USER: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",OFFENSIVE,davidson
"""@USER: ""@USER: @USER yasss"" *trys new things with bestfriend*"" *bitch who do you love*",OFFENSIVE,davidson
"""@USER: Dude remember this wop video? @USER URL OMG WHERE DID YOU FIND THAT",SAFE,davidson
"""@USER: Thick raw fuck URL Damn his man pussy is getting a workout.",OFFENSIVE,davidson
"""@USER: RAWR!! RT @USER: ""My"" sexy French scally. I love him! #frenchscally URL sexy scally woof woof",SAFE,davidson
"""@USER: Nothin in life is free.. Some of you bitches need to write that on ya panties""😭😂",OFFENSIVE,davidson
"""@USER: @USER if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha",OFFENSIVE,davidson
"""@USER: Niggas whole hoes out here cuz"" Couldn't had said it better..🙌",OFFENSIVE,davidson
"""@USER: Hardcore way to eat Mac and cheese 1. Boil water 2. Snort cheese powder 3. Drink boiling water 4. Fuck bitches""",OFFENSIVE,davidson
"""@USER: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there",OFFENSIVE,davidson
"""@USER: annoying bitch that I love URL JUDYANN'S SO PRETTY!!!!!",OFFENSIVE,davidson
"""@USER: URL Lmao bitch got on some huggies",OFFENSIVE,davidson
"""@USER: Hi bitch No bitch Bye bitch"" URL",OFFENSIVE,davidson
"""@USER: does he look like a bitch?"" @USER",OFFENSIVE,davidson
"""@USER: Chase money 💰 not 🙅 hoes 👯 💯💯""",OFFENSIVE,davidson
"""@USER: can't stand a ""I don't know what I want"" ass nigga 😴"" bitch*",OFFENSIVE,davidson
"""@USER: ""@USER: ""@USER: I'm on my way URL love a #chav""hot"" sexy scally fucker.",OFFENSIVE,davidson
"""@USER: These newly gay bitches don't kno how shit works""",OFFENSIVE,davidson
"""@USER: When a bitch don't want a real job they just become strippers lol"" lol.",OFFENSIVE,davidson
"""@USER: Awww Meat Meat In His Feelins""i ainn n my feelings bitch",OFFENSIVE,davidson
"""@USER: I Want Snake Bites , MY Industrial Piercin & A Tattoo""Dem hoe accessories dea 👀👀🐸☕",OFFENSIVE,davidson
"""@USER: Baby albino 🐢 URL @USER",SAFE,davidson
"""@USER: these hoes ain't loyal.""",OFFENSIVE,davidson
"""@USER: YASSSSSS, ORDERED CHINESE 👏"" bitch you just ate tacos you fat fuck",OFFENSIVE,davidson
"""@USER: I made that bitch lunch. @USER"" Bitches love lunch.",OFFENSIVE,davidson
"""A NO BRAINER"" But as soon as this bitch gets rich in political power, her views will change! POLITICAL WHORES! URL",OFFENSIVE,davidson
"""A pussy a day keeps the devil away"" -@USER",OFFENSIVE,davidson
"""Ain't that about a bitch""... What does that mean?",OFFENSIVE,davidson
"""All these bitches want a baby, I don't want no children.""",OFFENSIVE,davidson
"""And bitch you must be lost"" 😂😂",OFFENSIVE,davidson
"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do",OFFENSIVE,davidson
"""Bae"" sounds like such a ghetto word. Use something else",SAFE,davidson
"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",OFFENSIVE,davidson
"""Bleed out hoe!!!"" -Alexa",OFFENSIVE,davidson
"""Boolin' in the bando wit a few bitches""",OFFENSIVE,davidson
"""Brownies for my brownie"" I love this movie. 😅",SAFE,davidson
"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday",OFFENSIVE,davidson
"""By the way we do punch bitches.""",OFFENSIVE,davidson
"""Caesar is home"" RT @USER: “@USER: URL so much this bitch looks like. Lets start with ape shit”😭😭""",OFFENSIVE,davidson
"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" URL",SAFE,davidson
"""Dad say hi to my snapchat"" Dad ""✌️✌️ duces bitch"" 😂😂😩😩",OFFENSIVE,davidson
"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes""",OFFENSIVE,davidson
"""Don't know no ugly bitches! Don't know no broke niggas!""--@USER",OFFENSIVE,davidson
"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&2 are my favorite songs by Weeknd",OFFENSIVE,davidson
"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",HATE,davidson
"""Don't you ever give my pussy away. You keep it tight, alright?""",OFFENSIVE,davidson
"""Dropped a stack cause bitch I'm ON"". -@USER Song called ""Dope"". Download the mixtape here: URL",OFFENSIVE,davidson
"""Dumb bitches do dumb things""",OFFENSIVE,davidson
"""Eat the pussy like a real nigga hungry""",OFFENSIVE,davidson
"""Eff it. Let's go after the cripple."" URL",OFFENSIVE,davidson
"""Everything look better with a bitch next to it""",OFFENSIVE,davidson
"""Facto @USER: Who cares if you a hoe when your ass looks like this? URL",OFFENSIVE,davidson
"""For every bad bitch there is a nigga tired of fucking her""",OFFENSIVE,davidson
"""Foreign chick, no lie.. Man that bitch Beautiful""",OFFENSIVE,davidson
"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" URL",OFFENSIVE,davidson
