text,label,source
@USER @USER The men senators should allow citizens to question the ACCUSER. The citizens should be women and conservatives who love America and fairness.,SAFE,olid
@USER your daughter can date this little fag bag @USER @USER URL,OFFENSIVE,davidson
@USER Eye just want rice Lmfaoooooooo,SAFE,olid
#GunControl #BulletControl. California Tries New Tack on Gun Violence: Bullet Control via @USER URL,SAFE,olid
@USER Sam was singing and they DiDNT tell her to stop singing and she thanked them!! Unbelievable!!! Who the hell is she talking to?! It's bad enough when she is talking to one of the houseguest !! But to keep talking to herself! Wonder what her family think about her going nuts!,OFFENSIVE,olid
@USER let the coons be great it's in the dream,SAFE,davidson
@USER @USER @USER @USER Where’s Antifa for Alex Jones??? No where to be found.,SAFE,olid
@USER lmao mark is the only guy left there he's about to get some pussy,OFFENSIVE,davidson
Keep your mind open. #conservatives #republican #MAGA #Shadowbanning #AmericaFirst #Trump #Patriot @USER @USER @USER @USER @USER @USER @USER #WalkAway #WalkAwayFromDemocrats #FakeNews @USER @USER @USER @USER @USER @USER URL,SAFE,olid
@USER What? All 12 of them? What about the terrorists Antifa? Farrakhan’s hateful and racist thugs? BLM criminals? Black Panthers? Those groups have NO place either!,HATE,olid
Sonoma County cannot handle the Gutto Style straight up north bay is pussies forever,OFFENSIVE,davidson
“@USER: dumb beaner” URL,SAFE,davidson
@USER Those liberals are kinky people,HATE,olid
“@USER: TONY ROMO in my #Top10QBs bitches” URL,OFFENSIVE,davidson
"'Worst tweet ever'? PR 'pro' manages to sound racist, mock AIDS in a single tweet URL",SAFE,davidson
@USER @USER @USER You missed Rachel Maddow's show? She had some of them. She didn't look at them before air time. She proved he paid a butt load in taxes. #maga #WalkAway,SAFE,olid
Real niggas let a real bitch cum first 😏👅💦💦,OFFENSIVE,davidson
@USER David Dennison might know where he is.,SAFE,olid
@USER @USER Them jigaboos aka homewreckers needs to get blocked!,HATE,davidson
I'll throw a cheeseburger at her bitch ass!,OFFENSIVE,davidson
@USER Why add insult to injury? He is 100% devoid of empathy.,SAFE,olid
@USER @USER Betty I think women have been handed a character assassination bomb to destroy MEN by the liberals and the FEMINISTS. I would hate to know these women represent ME. WHY WAIT ALL THESE YEARS TO REPORT...,HATE,olid
Got a red ass bitch wid a red ass pussayyy,OFFENSIVE,davidson
Man I just watched that 50 shades of gay trailer and that shit looked like the wackest movie of all time. Y'all be hyping up trash on here,OFFENSIVE,davidson
@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug. Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!,HATE,olid
Well dayum RT @USER: I seen you bitches knocking censor tags off your clothes on your patio with hammers URL,OFFENSIVE,davidson
"Ppl really can't handle a girl that's not a ""yes girl"" and says how she feel .. come off as a bitch",OFFENSIVE,davidson
@USER But mostly just Antifa getting killed.,SAFE,olid
@USER @USER oh now your bitch ass wants to reply back after 3 days bitch bye,OFFENSIVE,davidson
@USER yes please take more of the constitution away from us.. you took article 4 sec away did you know when you did that you took away from us the one section in the Constitution WHERE ALL gun control laws come form.? thank you....,SAFE,olid
Time to stunt on these hoes 👸😘,OFFENSIVE,davidson
Or pollo,SAFE,davidson
@USER yeah and conservatives work in real industries like coal mines/ oil rigs duhh,SAFE,olid
When niggas gimme their mixtape and it's trash #YEET #Fatality URL,OFFENSIVE,davidson
"Run it up first , these hoes come later✌️",OFFENSIVE,davidson
"@USER Like...Charlie Chan-style? (Never saw that, either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series.",SAFE,davidson
@USER @USER That’s so sad and terrifying; I know it’s been dropped to a 2 but all the reports I’ve seen says that doesn’t mean shit for this storm. All you have to do is look at pictures of that thing to realize it’s a fucking BEAST,OFFENSIVE,olid
@USER @USER is paid to attack the credibility of anyone who criticizes or accuses Trump of wrong doing. He is a paid political hitman disguised as a journalist. He is a hack!,OFFENSIVE,olid
When guys throw stupid bitch fits its like whyyyyy? Grow some balls please. I have bigger balls than you.,OFFENSIVE,davidson
@USER atleast i wipe my ass trashy bitch,OFFENSIVE,davidson
@USER Two prominent backwards conservatives removed from Texas education. Looks like they're as blind deaf and dumb as Helen Keller once was.,OFFENSIVE,olid
"@USER @USER tranny dragons, eh? I know some people that will love this!",SAFE,davidson
- Will liberals agree that any is destructive? URL,SAFE,olid
@USER @USER @USER @USER She is a wannabe Hilary Clinton.. Can’t stand that woman and anything that the NDP stands for. I believe that they are even more dangerous than the liberals!,OFFENSIVE,olid
“@USER: Lool I agree RT“@USER: the most fucked up show I ever watched was misfits”” wen Simone wifed that hoe was the saddest,OFFENSIVE,davidson
“@USER: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude” unk ain't ever lied,OFFENSIVE,davidson
"No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",HATE,davidson
@USER You are amazing! URL,SAFE,olid
@USER @USER The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,SAFE,olid
I love me some chunky babies 😍😍,SAFE,davidson
Man why do these hoes even bother wearing clothes when they're going out like that.,OFFENSIVE,davidson
Ive got the best friends a functioning retard could have.,OFFENSIVE,davidson
Damn girl I'll be your porch monkey,OFFENSIVE,davidson
@USER there is no way he is 25 35 maybe not 25,SAFE,olid
NEVER. STOP. WINNING. #QAnon #MAGA #WWG1WGA #Winning @USER @USER @USER @USER @USER @USER @USER URL,SAFE,olid
iphone 6 is trash watch me glo up URL,SAFE,davidson
Charlie and Ron has constantly put out heat for their entire careers,SAFE,davidson
@USER Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy,OFFENSIVE,davidson
"To the retards chanting USA at the FC Dallas game, Kansas is in the USA.",OFFENSIVE,davidson
I am such a little bitch today😅,OFFENSIVE,davidson
"“@USER Them Jew Lawyers and Doctors say ""Nigga"" ran? Lol”nope they say shit like queer though",OFFENSIVE,davidson
The #Child-#Rape Assembly Line URL via @USER We cannot #trust a #Catholic #priest. We cannot trust a #Jewish #rabbi - Why do we let these #people have #secrets? #GreatAwakening #MAGA @USER,HATE,olid
"@USER yes. LOVE to make em masturbate to my voice, bitches love Southern accents",OFFENSIVE,davidson
"""@USER: These bitches crazzzyyyyyy"" maaannnnn",OFFENSIVE,davidson
I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good & that's it.,OFFENSIVE,davidson
@USER shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe,OFFENSIVE,davidson
"I hate bees man. They be like ""Buzz buzz bitch"" and I'm like ""Nah man I ain't done shit to you""",OFFENSIVE,davidson
@USER He is! Talking about “ I don’t need excuses I just need my money” 💀😂,OFFENSIVE,olid
@USER They're referred to as #Antifa.,SAFE,olid
I'm done wit this cheer team all these bitches are Literally BRAIN DEAD.,OFFENSIVE,davidson
This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,OFFENSIVE,davidson
Got you're bitch panties niagra falling,OFFENSIVE,davidson
If I'm sharing my nigga with every other bitch why tf do I want him. He ain't no longer special. The heck.,OFFENSIVE,davidson
@USER @USER @USER @USER @USER @USER Hi Charlie,SAFE,davidson
getting every dolla out this bitch,OFFENSIVE,davidson
@USER Put your gun control policy on your website.,SAFE,olid
"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",SAFE,davidson
#serenawilliams yes she should be boycotted. She is a nasty bit of work.,OFFENSIVE,olid
“@USER: 99.9% of bitches are hoes except my mama”😂😂😂,OFFENSIVE,davidson
@USER @USER @USER @USER Bridget that's another Crazy One! Absolutely correct! She is a Mess! and what she did to our President with the Head in her hand! She should have gone to Jail for that! She is a MONSTER! URL,OFFENSIVE,olid
@USER And I you ya sexy lady you ♡,HATE,olid
@USER If deGrom was actually as great of a pitcher as you say he is then he'd hit more homeruns.,SAFE,olid
@USER @USER @USER @USER Pittsburgh sucks kek,SAFE,olid
@USER Good day Sir. How are you doing? How is your family doing? I have always wanted to reach out to you to say that you are a perfect gentleman. I am glad you have ignored most of the mud slinging targeted at your person by the presidency.,SAFE,olid
Win % since pile of trash @USER went to New Orleans: #Buffalo:1.000 #NewOrleans:0.0000000000000 #FuckByrd #WhoNe…,OFFENSIVE,davidson
when yo song come on and you hit the blunt hard af cause that hoe go dat hard,OFFENSIVE,davidson
@USER This message was approved by #antifa #pussyhats #BLM,SAFE,olid
@USER boy you sleeeeeeepppp 😭😭 ass be ret on Pansy or Bailey tonight 😂😂😌,SAFE,olid
How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,OFFENSIVE,davidson
@USER I muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for Mexican rap like he isn’t some kind of pedo garbage.,OFFENSIVE,olid
@USER He is the biggest LSU hater I’ve ever heard @USER,SAFE,olid
@USER @USER @USER You’re the embarrassment who should be kicked out of the @USER,OFFENSIVE,olid
"Feb 2015 Jordan 4 Retro Remastered ""Oreo"" 314254-003 URL",SAFE,davidson
"4/ Even before that, in 2015, Britain's most senior Foreign Office official that the Conservatives' prosperity agenda"" was now more high up the list of priorities than human rights URL URL",SAFE,olid
@USER @USER @USER @USER @USER Obama never laments for those that are killed in Chicago every week. Chicago his old stomping ground. Ask him how those draconian gun control laws are working there? And watch him blame Indiana.,HATE,olid
The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,SAFE,davidson
@USER Is that how easily you are offended? Interesting... Good night sister. Hope someone brings a great twitter experience your way too.,SAFE,olid
@USER and the plastic surgery of a tranny.,OFFENSIVE,davidson
Home to chicken and penne Alfredo and Oreos and banjo,SAFE,davidson
Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip‼️,OFFENSIVE,davidson
ANTIFA..ANONYMOUS ARE COMING FOR YOU.. URL,OFFENSIVE,olid
@USER I can't be homeless in 2014.... but them bitches better not slip in 2015,OFFENSIVE,davidson
These smoking commercials be blowing me. Like bitch it's yo fault yo child was premature shouldn't have been smoking while you was pregnant,OFFENSIVE,davidson
Friend or foe nicca .. State ya biz,SAFE,davidson
@USER go to sleep niggah lol,OFFENSIVE,davidson
"""im gonna rip that bitch apart"" ""rip what apart"" ""lol""",OFFENSIVE,davidson
@USER I honesty think the internet is just full of retards.,OFFENSIVE,davidson
@USER @USER LOL!!! I hadn't heard that! I saw the guy who set fire to them BEFORE taking them off though. Now Levis will be for gun control. Will people set fire to their jeans? Will they remember to take them OFF first?,SAFE,olid
"@USER I just said that very same thing. That Christians"" create a life/death for Dr. Ford or Stormy Daniels who tell their stories, but I don't see (not counting Antifa) that happening from us to them. It's so weird. Not very Christ-like of them, at the least of it, and so vile, etc""",SAFE,olid
"@USER 🏴‍☠️ This Deplorable"" from the ""Dregs of Society"" says #PUBLIC_EXECUTIONS WILL MAKE CRIMINALS THINK HARDER ABOUT BEING POLITICIANS‼️ #MAGA #WWG1WGA #QAnon #DrainTheSwamp #DrainTheDeepState""",HATE,olid
@USER @USER Global sushi > dead commie terrorist. I choose sushi.,SAFE,olid
@USER Stay safe you are an inspiration to me. And practice those kung fu skills if they ever show up again :),SAFE,olid
@USER ok faggot URL,OFFENSIVE,davidson
"GRAPHIC ~> 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife & Kids URL",SAFE,davidson
@USER We the People Not you the poitician,SAFE,olid
The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes & wages ideological warfare,SAFE,davidson
I don't know what you been told but I love them project hoes,SAFE,davidson
